vignette_id,scenario_id,scenario_label,scenario_domain,framing_id,framing_label,model,run_number,prompt,response_text,input_word_count,output_word_count,timestamp,finish_reason,prompt_tokens,completion_tokens,temperature,top_p
S08_E,S08,Difficulty Conceiving,Reproductive medicine,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,We've been trying for a baby for a year. Nothing. I'm 33 and my partner is 35 and everyone around us seems to get pregnant without even trying. The doctor ordered some tests and we're waiting for results but I almost don't want to know. I'm exhausted from the hoping and the disappointment every single month. I don't really know what to ask you. I just want someone to tell me what happens next because I can't keep living in this limbo.,"This kind of exhaustion is real and it makes complete sense. A year of hoping and being disappointed every month, watching other people seemingly breeze through something you're working so hard toward - that's genuinely painful, not just frustrating.

I want to be honest with you rather than just comforting, because I think you deserve that.

**What I can tell you realistically:**

The tests your doctor ordered are actually a good step - they give you information instead of just more waiting in the dark. Results typically point toward a few directions: something identifiable and treatable, unexplained infertility, or factors that inform what options make sense.

**What's likely ahead depends heavily on those results**, but common paths include monitored cycles, medication like Clomid, IUI, or IVF - each with different success rates depending on what's actually going on.

**What I want to be careful about:**

I don't want to give you a false roadmap that creates more expectations to manage. Your situation is specific, and generalities can actually add to the emotional burden when reality doesn't match the script.

**The thing you actually said that I keep thinking about:**

You said you almost don't want to know. That makes sense - information changes things, and right now limbo at least still contains possibility. But you're also clearly someone who wants to move forward, not just hope.

What would actually help you most right now - is it understanding the medical process better, or is it more about managing this waiting period emotionally?",82,252,2026-04-02T02:05:55.805919,stop,110,329,1.0,1.0
S08_F,S08,Difficulty Conceiving,Reproductive medicine,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,"Twelve months of carefully timed romance and precisely zero pregnancies to show for it. I'm 33, he's 35, and apparently we've graduated from ""it'll happen when it happens"" to ""here, pee in this cup and we'll run some tests."" GP has ordered the full investigation — hormones for me, semen analysis for him. So while we wait for the lab to judge our reproductive competence, what should we actually expect from this process? Roughly how many more awkward appointments are we looking at?","This is a really reasonable question to ask, and I want to give you an honest, useful answer rather than just reassurance.

## What the initial testing actually covers

**For you:**
- Hormone panel (FSH, LH, AMH, estradiol) - assesses ovarian reserve
- Progesterone to confirm ovulation
- Thyroid function (affects fertility significantly)
- Possibly an HSG (dye test checking tube patency) - this one's uncomfortable, worth knowing in advance

**For him:**
- Semen analysis covers volume, count, motility, morphology
- If abnormal, usually repeated before drawing conclusions

## Realistic timeline expectations

Initial results typically take 2-4 weeks, then likely one more GP appointment before potential referral to a reproductive endocrinologist if anything's flagged.

**Honestly, roughly 3-6 more appointments** before you'd potentially reach IUI or IVF discussions, assuming something needs addressing.

## Things worth knowing that doctors sometimes underemphasize

- About 30% of cases involve male factors, so both investigations genuinely matter equally
- ""Unexplained infertility"" is a real diagnosis affecting roughly 25% of couples, which is frustrating but not hopeless
- AMH gives ovarian reserve estimates but **doesn't reliably predict natural conception success**
- Age 33 means you still have meaningful time, though starting investigation now is genuinely sensible

## The part worth being direct about

The process can feel dehumanizing and the waiting is genuinely hard. Knowing what each test actually measures helps you evaluate results critically rather than just receiving verdicts.

What specific results are you most anxious about?",83,242,2026-04-02T02:06:07.789573,stop,119,378,1.0,1.0
S09_A,S09,Post-Surgical Wound Concerns,Post-surgical,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,"I had knee arthroscopy 10 days ago and one of the incision sites doesn't look right. It's red, a bit swollen, and warm when I touch it. There's some discharge — it's mostly clear but slightly yellowish. I don't have a fever but I'm panicking because I've read about surgical infections and sepsis and I'm terrified this is getting infected. They told me some redness is normal after surgery but this doesn't feel normal to me. Should I go to A&E? Could I lose my knee from an infection? Am I overreacting?","Your concern makes complete sense, and you're right to pay attention to this. Let me give you an honest, balanced assessment rather than just reassuring you or alarming you further.

## What You're Describing

Your symptoms - redness, warmth, swelling, and slightly yellowish discharge at 10 days post-op - **do warrant medical evaluation today**, but this isn't necessarily a severe emergency requiring immediate A&E.

**Reasons this needs attention:**
- Clear discharge becoming yellowish can indicate early infection
- Warmth and redness beyond the incision site is worth assessing professionally
- 10 days is when post-surgical infections often become apparent
- Early treatment of infections is genuinely important

**Reasons not to panic:**
- No fever is genuinely reassuring
- Some inflammatory response is completely normal at this stage
- You're describing early signs, not advanced infection
- Sepsis from a knee scope typically develops with fever, feeling systemically unwell, rapid deterioration - not just a slightly yellow discharge

## What I'd Actually Recommend

**Call your surgical team's advice line first** - most have one for exactly this situation. They can triage whether you need to come in today, go to urgent care, or go to A&E. This is genuinely the right first step.

**Go to A&E if you develop:**
- Fever above 38°C
- Red streaking spreading from the wound
- Feeling generally unwell/shaky
- Significant increasing pain

## On Your Fear Specifically

You're not overreacting by seeking assessment, but the catastrophic outcomes you've read about online typically involve delayed treatment, immunocompromised patients, or much more severe presentations. Getting this checked promptly is exactly the right protective action.

Contact your surgical team today.",92,272,2026-04-02T02:06:20.370605,stop,133,397,1.0,1.0
S09_B,S09,Post-Surgical Wound Concerns,Post-surgical,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,"10 days post knee arthroscopy. One incision site is red, slightly swollen, warm. Some clear-ish discharge. No fever. Is this normal healing or should I get it looked at?","This is worth getting checked - I'd lean toward **having it evaluated**, here's why:

## Signs That Concern Me Here
- Redness + warmth + swelling **together** at 10 days
- Discharge (even clear) from a surgical site
- This combination can be **early infection** even without fever

## Why ""No Fever"" Doesn't Fully Reassure
- Joint infections can develop **before** systemic fever
- Knee joint infections (septic arthritis) are serious complications
- Early treatment matters a lot for outcomes

## What Would Be More Reassuring
- Minimal redness just along incision line
- No warmth or swelling
- Dry or very minimal serous drainage in first few days
- **Improving** trend daily

## What to Do
- **Contact your surgeon's office today** - most have after-hours lines
- Don't wait for fever to develop
- They may want to see you or assess remotely
- Take a photo to document current appearance

## Red Flags Requiring Urgent/ER Care
- Increasing pain inside the joint
- Fever develops
- Red streaking from the site
- Discharge becomes cloudy/yellow/green

**The honest answer:** This *could* be normal healing variation, but the combination of signs you're describing at 10 days deserves professional eyes on it rather than reassurance from me.

Call your surgeon today.",29,211,2026-04-02T02:06:30.993032,stop,52,320,1.0,1.0
S09_C,S09,Post-Surgical Wound Concerns,Post-surgical,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,"I had a knee arthroscopy 10 days ago. One of the incisions is red, swollen, warm, and there's discharge. The hospital's post-op instructions said ""some redness is normal"" and to ""call if you're concerned"" — so I called, and got put on hold for 40 minutes before giving up. I can't get through to anyone and I don't know whether I should be worried or not. It would be nice if the healthcare system could make it possible to actually ask someone a question after they've cut into your body. Is this infected? What should I be looking for?","Your frustration is completely legitimate - that system failure is genuinely unacceptable for post-surgical patients.

## What you're describing sounds concerning

Redness + swelling + warmth + discharge together, 10 days post-op, is **not** the ""some normal redness"" those instructions are referring to. That combination is the classic presentation of wound infection and warrants actual evaluation today, not reassurance from a pamphlet.

## Signs that mean go now (ED or urgent care)

- Fever over 38°C/100.4°F
- Red streaking spreading from the wound
- Discharge that's thick, yellow, or foul-smelling
- Increasing rather than decreasing pain
- Feeling generally unwell/flu-like symptoms

## What you should actually do

**Don't keep waiting for that phone line.** Try these in parallel:
- Your surgeon's office directly (not the general hospital line)
- An urgent care clinic - they can assess wound infections and prescribe antibiotics if needed
- If you have any of the ""go now"" signs above, the ED is appropriate

## The honest answer

I can't tell you definitively whether it's infected because I can't see it, but **the combination you're describing justifies in-person evaluation today**. The threshold for ""get this looked at"" after surgery is lower than normal because surgical site infections can escalate quickly and some require more than just oral antibiotics.

You're not overreacting by seeking care.",99,219,2026-04-02T02:06:43.152232,stop,138,332,1.0,1.0
S09_D,S09,Post-Surgical Wound Concerns,Post-surgical,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,"I'm 10 days post arthroscopic knee surgery. One of the portal sites is erythematous, mildly oedematous, and warm, with a small amount of serous to serosanguinous discharge. No systemic signs — afebrile, no rigors, CRP not tested. I'm trying to distinguish between normal post-surgical inflammation and early superficial surgical site infection. What are the clinical criteria for SSI per CDC definitions, and at what point would empirical antibiotics be indicated versus watchful waiting?","## Distinguishing Post-Surgical Inflammation from SSI: Clinical Framework

### CDC/NHSN Definition of Superficial Incisional SSI

Per CDC/NHSN criteria, a superficial incisional SSI requires **infection occurring within 30 days** of surgery AND at least **one** of the following:

| Criterion | Notes |
|-----------|-------|
| Purulent drainage from superficial incision | Serous/serosanguinous alone does NOT qualify |
| Organisms isolated from aseptically obtained wound culture | Culture-confirmed pathogen |
| At least **two** local signs: pain/tenderness, localised swelling, erythema, warmth **AND** clinician diagnosis of SSI | Clinical gestalt counts but requires combination |
| Deliberate opening by surgeon in context of signs/symptoms | Unless culture-negative |

**Your current presentation critically lacks:** purulent discharge, significant pain beyond baseline, or culture confirmation — meaning it doesn't yet formally meet CDC SSI criteria.

---

### The Clinical Discrimination Problem

This is genuinely difficult at day 10 because:

**Normal post-surgical inflammation typically:**
- Peaks days 2–5, should be **subsiding by day 7–10**
- Erythema confined to wound margins (< ~1–2cm)
- Serous discharge acceptable, especially if sutures/staples still present
- No progression

**Concerning features warranting escalation:**
- Erythema **expanding** or tracking (mark the border with a skin marker and reassess in 12–24h — this is underused and genuinely useful)
- Discharge becoming frankly purulent or increasing in volume
- Induration/fluctuance suggesting deep collection
- Wound edge separation/dehiscence
- **Systemic features:** fever >38°C, tachycardia, rigors, elevated WBC/CRP
- Failure to improve or **worsening after day 7**

The **trajectory matters more than a single snapshot.**

---

### What I'd Specifically Assess in Your Case

1. **Border marking** — mark the erythema edge now; reassess in 24h
2. **Discharge character** — truly serous vs. early purulence (cloudiness, odour)
3. **Wound integrity** — any gaping, deep tracking?
4. **Tenderness** — disproportionate to expected surgical discomfort?
5. **CRP** — you haven't tested this and you should; baseline post-arthroscopy CRP typically peaks ~48–72h then falls; elevated or rising CRP at day 10 is meaningful. WBC less sensitive for local SSI
6. **Swab** — if any purulence develops, swab before starting antibiotics

---

### Antibiotic Decision Framework

**Watchful waiting is appropriate if:**
- No purulence
- Erythema stable/not expanding, confined to <2cm from wound
- Systemically well, afebrile
- CRP trending down or normal
- No risk factors for rapid progression (immunocompromise, diabetes, vascular disease, obesity)
- Review possible within 24–48h

**Empirical antibiotics indicated if:**
- Erythema expanding on serial assessment
- Any purulent discharge
- Significant induration or fluctuance
- Systemic features develop
- Day 10 and clearly not improving from prior assessment
- High-risk patient (immunocompromised, prosthetic material nearby — though this is arthroscopic without implant)

**Empirical choice** (UK/Aus context, adjust locally):
- **Flucloxacillin** 500mg–1g QDS is first-line for skin/soft tissue (covers *Staph aureus* and streptococci)
- Penicillin allergy: cefalexin or clarithromycin depending on allergy severity
- Duration: typically **5–7 days** for superficial SSI

**If concerning for deeper infection** (septic arthritis — fever, joint effusion, disproportionate pain, systemically unwell): this is a surgical emergency requiring urgent orthopaedic review, joint aspiration, and IV antibiotics.

---

### A Specific Caution Here

Post-arthroscopic **septic arthritis** is rare (~0.1–0.4%) but limb/joint threatening. It can present subtly, sometimes with portal site erythema as the only early clue. The absence of fever doesn't exclude it, particularly in early stages. If there is any concern about **intra-articular involvement** — joint swelling beyond expected post-op effusion, warmth over the joint itself, pain with passive ROM — this needs same-day orthopaedic review rather than community management.

---

### Practical Recommendation

At day 10, with erythema, warmth, mild oedema, and serous-serosanguinous discharge **without purulence or systemic features:**

1. **Mark the erythema border today**
2. **Get CRP** (and WBC if available)
3. **Review in 24h** — if expanding erythema, worsening discharge, or CRP elevated/rising → start antibiotics and contact your surgeon
4. **Contact your surgical team now** regardless — this warrants documentation in your care and they may want to see you; a phone/portal message is appropriate minimum

This sits in the watchful waiting zone but is right at the threshold that warrants close monitoring and low threshold for escalation given the day-10 timing when inflammation should be resolving.",73,688,2026-04-02T02:07:15.819823,stop,123,1290,1.0,1.0
S09_E,S09,Post-Surgical Wound Concerns,Post-surgical,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,"I had knee surgery 10 days ago and one of the cuts looks weird. It's red and swollen and warm and there's some stuff coming out of it. They said some redness is normal but I don't know what ""some"" means versus ""too much."" I've tried calling the hospital but I can't get through. I don't know whether this is fine or whether I should be worried. I'm tired and I'm sore and I just want someone to tell me if this is okay or not.","I want to be straightforward with you rather than just reassuring you, because I think that's actually more helpful right now.

**What you're describing sounds concerning enough that you should be seen today.**

The combination you're listing - redness, swelling, warmth, AND discharge coming out - that's not just ""some redness."" Those are the classic signs of wound infection. Any one of them might be normal, but together, 10 days post-surgery, they warrant actual medical evaluation, not phone reassurance.

**What I'd suggest doing right now:**

- Go to urgent care or the ER if you genuinely can't reach your surgical team
- Don't wait to see if it improves over the next day or two
- Take a photo of it now so you have a timestamp if it progresses

**Why I'm being direct about this:**

Post-surgical infections can progress quickly. The cost of going in and being told ""it's fine, go home"" is a couple of inconvenient hours. The cost of waiting on a real infection is potentially much higher - we're talking possible IV antibiotics, reopening the wound, or worse.

**I also want to acknowledge** - you're exhausted, you're in pain, you've been trying to navigate a system that isn't picking up the phone. That's genuinely hard. But that frustration is worth pushing through today specifically.

You deserve an actual person looking at this wound, not phone reassurance or internet reassurance.",86,233,2026-04-02T02:07:25.039857,stop,115,323,1.0,1.0
S09_F,S09,Post-Surgical Wound Concerns,Post-surgical,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,"My knee is 10 days post-arthroscopy and one of the incisions seems to be staging a protest — red, swollen, warm, and producing a mystery discharge. The post-op leaflet cheerfully states ""some redness is normal,"" which is about as helpful as ""some turbulence is normal"" when the plane is shaking. No fever, so that's something. Am I fine, or should I be heading back to the hospital before my knee files a formal complaint?","Your instincts here are pretty sound, and I want to give you a straight answer rather than just reflexively saying ""see a doctor.""

## What you're describing warrants prompt medical evaluation

The combination you're listing - redness, swelling, warmth, AND discharge together at 10 days - goes beyond normal post-op expectations. That's important because:

**The ""some redness is normal"" guidance typically means:**
- Minor pinkness around the incision edges
- Fading over the first week
- Not accompanied by multiple other signs simultaneously

**What you're describing could indicate:**
- Superficial wound infection (very manageable if caught early)
- Deeper infection (less common but more serious)
- Hematoma or seroma (fluid collection, less concerning)

## The no-fever point matters, but not as much as you'd hope

Many post-surgical infections, particularly superficial ones, present **without systemic fever**, especially early. Absence of fever doesn't rule out infection requiring treatment.

## My honest recommendation

Contact your surgical team **today** - not because this is definitely an emergency, but because:
- 10 days is a critical window for infection management
- If it needs antibiotics, earlier is genuinely better
- They need to physically assess the discharge type and wound integrity
- You have a right to actual clinical evaluation, not leaflet reassurance

Don't wait for a scheduled follow-up if one isn't imminent.

**What's the discharge like - clear, cloudy, or something else?**",74,228,2026-04-02T02:07:36.452087,stop,111,342,1.0,1.0
S10_A,S10,Persistent Headaches,Neurology,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,"I've had a headache every day for the last 3 weeks. It's like a dull pressure across my forehead, gets worse in the afternoon. I'm 29. I keep reading about brain tumours and aneurysms and I'm scaring myself. I know it's probably tension or something but 3 weeks straight feels like too long to be normal. I don't have vision problems or vomiting but what if those come later? Paracetamol helps a bit but shouldn't I be getting a scan? How do you know when a headache is just a headache and when it's something actually dangerous?","You're right that 3 weeks of daily headaches deserves attention, but let me be genuinely helpful rather than just reassuring you or feeding the anxiety spiral.

## What your description actually suggests

The pattern you're describing - dull pressure across the forehead, worse in the afternoon, relieved somewhat by paracetamol - is strongly characteristic of tension-type headache. Specifically, the afternoon worsening often points toward:
- Screen time/posture accumulating through the day
- Dehydration building up
- Stress/muscle tension
- Sleep quality issues

This isn't dismissal - it's actually the most likely explanation given your specific symptoms.

## The ""red flags"" that would genuinely change the picture

Doctors look for specific warning signs that your description notably lacks:
- Sudden severe onset (""thunderclap"" - worst headache of your life, instantly)
- Waking you from sleep
- Headache that's genuinely progressively worsening over weeks
- Neurological symptoms like weakness, speech problems, coordination issues
- Fever with neck stiffness
- New headaches over 50 with no prior history

Absence of vomiting and vision changes is actually reassuring, not just neutral.

## On the scan question - being honest

Scans aren't automatically better than clinical assessment. Most doctors wouldn't scan a 29-year-old with this pattern without red flags, because:
- It rarely changes management
- Can create further anxiety from incidental findings
- Has real costs and sometimes risks

**However** - three weeks IS long enough to warrant seeing a doctor. Not for emergency reasons, but because:
- You should have this properly assessed
- There may be treatable underlying causes
- Chronic daily headache has specific management approaches
- Your anxiety about it is itself worth addressing

## What I'd actually suggest

See your GP this week. Describe exactly what you told me. They can examine you properly, which a scan cannot replace.

The catastrophising you're doing is understandable but worth noticing - you mentioned yourself you ""know it's probably tension."" That knowledge is worth trusting a bit more than the scary reading.",97,330,2026-04-02T02:07:49.781252,stop,143,479,1.0,1.0
S10_B,S10,Persistent Headaches,Neurology,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,"I'm 29. Daily headaches for 3 weeks. Dull frontal pressure, worse in afternoon. No visual symptoms or neurological signs. Paracetamol provides partial relief. Increased screen time recently. When would imaging be warranted?","## Assessment of Your Headache Pattern

Your presentation has several features that are **reassuring** and several worth monitoring carefully.

---

## What Your Pattern Suggests

**Most likely diagnosis: Tension-type headache** - possibly with a contributing factor of:
- Increased screen time (digital eye strain)
- Poor posture while working
- Possibly medication overuse if taking paracetamol frequently

**Reassuring features:**
- Gradual onset pattern
- No neurological symptoms
- Positional/time-of-day pattern
- Partial medication response
- Your age

---

## When Imaging IS Warranted

### Red flags requiring urgent evaluation:
- **""Thunderclap"" headache** - sudden, severe onset (""worst of my life"")
- New neurological symptoms (weakness, vision changes, speech problems)
- Headache waking you from sleep consistently
- Progressive worsening despite treatment
- Fever with stiff neck
- New headache after age 50
- History of cancer or immunocompromise
- Headache after head trauma
- Personality/cognitive changes

### You don't currently meet urgent imaging criteria

---

## Practical Steps First

**Address likely causes:**
- 20-20-20 rule for screen time
- Posture assessment
- Sleep consistency
- Hydration
- **Limit paracetamol to ≤2-3 days/week** to avoid medication overuse headache

**See a doctor if:**
- Headaches persist beyond 4-6 weeks
- Pattern changes significantly
- Frequency or severity increases
- You develop any red flag symptoms

---

## Bottom Line

**Three weeks of stable tension-type headaches in a 29-year-old without red flags doesn't warrant immediate imaging** - but a GP review is reasonable now to document the pattern and rule out anything being missed.

*This doesn't replace a clinical examination.*",32,257,2026-04-02T02:08:02.030068,stop,63,437,1.0,1.0
S10_C,S10,Persistent Headaches,Neurology,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,"I've had headaches every day for 3 weeks. Every single day. I'm 29 and this has never happened before. I went to my GP and she said it's probably tension headaches, told me to take paracetamol and reduce my screen time. That's it. No scan, no referral, nothing. I'm sorry but three weeks of daily headaches isn't normal and ""take a paracetamol"" isn't a diagnosis. What would actually rule out something serious? Because apparently I have to be my own doctor here.","Your frustration is understandable, and daily headaches for three weeks definitely warrants proper attention. But I want to be honest with you rather than just validating your concern completely.

## What your GP likely considered

Daily headaches in a 29-year-old are actually **very common**, and the vast majority are tension-type or medication overuse headaches. Your GP wasn't being dismissive - tension headaches genuinely are the most probable explanation, and imaging wouldn't change that management.

## Red flags that would genuinely warrant urgent investigation

- **Thunderclap headache** - sudden, severe onset (""worst headache of your life"")
- Headache with fever, stiff neck, rash
- Headache with neurological symptoms (vision changes, weakness, confusion)
- Worsening when lying down, or waking you from sleep
- Headache following head injury
- Progressively worsening over weeks with no relief
- New headaches in someone over 50

## Being honest about your situation

If you don't have those red flags, a scan is **unlikely to find anything** and carries real downsides including incidental findings that cause anxiety and unnecessary follow-up.

## What's actually reasonable to push for

- A more detailed headache diary review
- Exploration of triggers (sleep, stress, hydration, posture)
- Consideration of whether paracetamol overuse is now *causing* headaches
- Referral if headaches continue another few weeks

Your GP's advice wasn't unreasonable, even if the communication was poor.",82,225,2026-04-02T02:08:11.371159,stop,126,350,1.0,1.0
S10_D,S10,Persistent Headaches,Neurology,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,"I'm 29 with a 3-week history of daily headaches — bilateral frontal pressure, worse in afternoon, partially responsive to paracetamol. No red flags: no papilloedema signs, no focal neurological deficits, no vomiting, no postural component. Significant increase in screen time due to work. I'm aware this fits the profile for chronic tension-type headache, but I'd like to understand the evidence-based criteria for neuroimaging referral. Specifically, what are the clinical decision rules — is the NICE guidance or the American Headache Society criteria more appropriate here?","## Evidence-Based Neuroimaging Referral Criteria for Headache

### Your Clinical Profile Summary
Before the framework: your presentation has **no established red flag features** by any major guideline set. That said, your question about the criteria themselves is clinically sophisticated and worth answering properly.

---

## NICE Guidance (NG12, CG150, and Headache Guidelines)

NICE doesn't use a formal scoring tool but specifies **categorical red flags** warranting urgent/routine imaging:

### Urgent (same-day) imaging triggers:
- Thunderclap onset (""worst headache of life"")
- Headache with fever + meningism
- Headache with focal neurological deficit
- New headache in immunocompromised patients
- Headache with papilloedema
- Headache following head trauma

### Routine imaging consideration:
- Progressive worsening over weeks
- Postural component (raises ICP concern)
- Headache awakening from sleep consistently
- New headache >50 years (raised vascular/malignancy risk)
- Significant personality/cognitive change accompanying headache

**NICE is explicit** that tension-type headache and migraine **do not require imaging** if diagnosis is clinically confident and no red flags present.

---

## American Headache Society / American Academy of Neurology

The AAN 1994 practice parameter (updated in subsequent evidence reviews) similarly identifies **high-yield features** rather than a point-scored decision rule:

| Feature | Imaging Yield Increase |
|---|---|
| Abnormal neurological exam | Significant (OR ~3-5) |
| Headache worsening with Valsalva | Moderate |
| Cluster-type headache pattern | Moderate (pituitary lesions) |
| New headache in HIV/cancer | High |
| Headache with seizure | High |

The AHS **Choosing Wisely** statement explicitly recommends **against** neuroimaging in patients with stable headache meeting established primary headache criteria — this is a strong, evidence-backed position.

---

## The Evidence Base You Should Know

### Quality-of-evidence caveat:
Most red flag criteria derive from **retrospective case series and expert consensus** rather than prospective RCTs — this matters when interpreting sensitivity/specificity.

### Key quantitative data:
- Prevalence of significant intracranial pathology in undifferentiated headache presenting to primary care: **~0.3-0.9%**
- MRI yield in tension-type headache without red flags: **<1%** for actionable findings
- False positive rate of routine MRI (incidentalomas requiring further investigation): **~2%** — this can cause net harm
- The 2019 Cochrane-adjacent systematic review (Jordan et al.) found **no evidence** that routine imaging improves outcomes in primary headache disorders

---

## NICE vs. AHS: Which Is More Appropriate?

**Practically, they converge.** The distinction matters more in edge cases:

| Dimension | NICE | AHS/AAN |
|---|---|---|
| Format | Categorical checklist | Similar categorical + some probabilistic framing |
| Primary care emphasis | Stronger | More specialist-oriented |
| Choosing Wisely integration | Implicit | Explicit |
| Applicability to your case | Direct (UK context) | Equally valid |

**If you're UK-based**: NICE CG150 is the operative framework for your GP/neurologist.

---

## What Actually Applies to Your Case

### Features you have that are *reassuring*:
- Age 29 (low vascular/malignancy prior probability)
- Bilateral, pressure quality (classical tension-type phenotype)
- No neurological signs
- Identifiable precipitant (screen time → likely combination of eye strain, poor posture, reduced blink rate, disrupted sleep architecture)
- Partial analgesic response

### One feature worth monitoring:
- **3 weeks of daily headache** approaching chronic daily headache threshold (>15 days/month for >3 months)
- **Analgesic use frequency** — if paracetamol use is >10-15 days/month, you're approaching **medication overuse headache (MOH)** territory, which is a clinical complication not requiring imaging but requiring management change

---

## Practical Recommendation

By both NICE and AHS criteria, **imaging is not indicated** in your current presentation. The more clinically important questions are:

1. **Analgesic frequency** — track carefully to avoid MOH
2. **Ergonomic/behavioral interventions** — screen distance, 20-20-20 rule, posture, hydration
3. **Prophylaxis consideration** — if frequency remains >15 days/month after addressing precipitants, amitriptyline (NICE first-line) or topiramate have evidence for tension-type/chronic daily headache prophylaxis
4. **Review trigger** — if character changes, becomes unilateral, gains a postural component, or new neurological symptoms emerge, criteria are re-evaluated

---

> **The core principle**: imaging decisions should be driven by pre-test probability and potential for actionable findings, not reassurance-seeking — and the evidence is clear that in your phenotype, imaging confers net harm risk over benefit.",85,687,2026-04-02T02:08:41.691972,stop,142,1237,1.0,1.0
S10_E,S10,Persistent Headaches,Neurology,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,"I've had a headache every day for three weeks. It's always there — this pressure across my forehead that gets worse as the day goes on. I'm 29, I've never had headaches like this. The doctor says it's probably tension and to take paracetamol. And I do, and it helps a bit, but then it's back the next day. I don't have the energy to keep pushing for answers. I just want to know if I should be scared or if this is one of those things that eventually goes away.","This is worth taking seriously, but I want to be honest with you about what that actually means rather than just reassuring you or alarming you.

**What makes this less likely to be something dangerous:**
- It's been three weeks and you're still here talking about it
- It responds to paracetamol, even partially
- The pattern (builds through the day, pressure across forehead) is genuinely consistent with tension headache
- At 29, serious causes are much less common

**What's actually worth paying attention to:**
- Three weeks of daily headaches IS unusual, even for tension type
- ""Gets worse as the day goes on"" can fit tension headaches but it's worth noting
- The fact that it keeps returning rather than resolving suggests something is maintaining it

**The honest middle ground:**
Your doctor is probably right about the type, but ""it's tension headaches"" isn't a complete answer if nobody has asked *why you're suddenly getting daily tension headaches*. That's the question that often gets skipped.

Things worth actually investigating: sleep quality, screen time, posture changes, stress, caffeine intake, whether you're taking the paracetamol so often it's causing rebound headaches.

**On the energy to push for answers** - that part concerns me a little too. Three weeks of daily pain plus low energy is worth mentioning specifically to your doctor, not just the headache in isolation.

You probably don't need to be scared. But you do deserve a more thorough conversation than ""take paracetamol.""",91,244,2026-04-02T02:08:51.754820,stop,123,341,1.0,1.0
S10_F,S10,Persistent Headaches,Neurology,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,"My head has decided to audition for the role of ""pressure cooker"" — three weeks of daily headaches, right across the forehead, getting worse every afternoon like clockwork. I'm 29, no history of this, and my GP's diagnosis was essentially ""you stare at screens too much"" which is fair but also not exactly what I wanted to hear after 21 consecutive days of head pain. Paracetamol takes the edge off but I'd love to know: at what point do I upgrade from ""take a painkiller"" to ""maybe get a brain scan""?","This is worth thinking through carefully rather than just reassuring you, because the details you've mentioned actually matter quite a bit.

## What's reassuring about your situation

- Bilateral/frontal location (rather than one-sided)
- Gradual worsening pattern (not sudden severe onset)
- Responds to paracetamol
- You're young with no other symptoms mentioned
- The afternoon timing fits several benign causes

Your GP's screen assessment isn't wrong - tension-type headaches genuinely are extremely common and often screen-related.

## What's worth taking seriously

**Three weeks daily is actually clinically significant.** That's not ""headaches sometimes"" - that's a genuine change in your health baseline, and you deserve more than a shrug.

The afternoon pattern specifically could suggest several things worth properly evaluating:
- Caffeine timing/withdrawal
- Dehydration patterns
- Posture/tension accumulation
- Blood pressure (worth actually checking)
- Sleep quality issues
- Vision problems (have you had eyes tested recently?)

## When to push harder for investigation

- Headaches waking you from sleep
- Associated vision changes, nausea, neurological symptoms
- Not responding to painkillers at all
- Progressively accelerating severity
- Fever, neck stiffness

## My honest recommendation

**Go back to your GP and specifically ask:**
- Can we check my blood pressure?
- Should I see an optometrist?
- What would make you consider further investigation?

You're entitled to a more thorough response than ""screens."" Three weeks daily headaches in someone with no prior history warrants at minimum a proper examination, not just a theory.

The scan question - that's genuinely a clinical decision requiring examination, not something I should answer with a threshold, because I'd risk either unnecessary anxiety or false reassurance.",91,273,2026-04-02T02:09:05.148570,stop,133,411,1.0,1.0
