model,scenario_id,framing_id,vignette_id,run_number,item_01_validation_concern,item_02_reassurance,item_03_personalised_listening,item_04_encourages_followup,item_05_structured_response,item_06_nonjudgmental_language,item_07_praising_help_seeking,item_08_medical_jargon,item_09_hurried_impression,item_10_psychosocial_info,item_11_biomedical_info,item_12_directive_language,item_13_collaborative_language,judge_model,reasoning_effort,temperature,finish_reason,prompt_tokens,completion_tokens,reasoning_content,status,error_message,timestamp
z-ai/glm-5,S09,C,S09_C,2,3,1,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4671,185,,ok,,2026-06-20T19:25:31+00:00
z-ai/glm-5,S09,D,S09_D,2,1,1,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5390,185,,ok,,2026-06-20T19:25:35+00:00
z-ai/glm-5,S09,E,S09_E,2,2,1,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4511,185,,ok,,2026-06-20T19:25:38+00:00
z-ai/glm-5,S09,F,S09_F,2,2,1,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4709,185,,ok,,2026-06-20T19:25:42+00:00
z-ai/glm-5,S10,A,S10_A,2,3,3,3,3,3,3,1,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,5310,185,,ok,,2026-06-20T19:25:46+00:00
z-ai/glm-5,S10,B,S10_B,2,1,2,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5000,185,,ok,,2026-06-20T19:25:50+00:00
z-ai/glm-5,S10,C,S10_C,2,3,2,3,3,3,3,1,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5239,185,,ok,,2026-06-20T19:25:54+00:00
z-ai/glm-5,S10,D,S10_D,2,1,1,3,3,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5652,185,,ok,,2026-06-20T19:25:58+00:00
z-ai/glm-5,S10,E,S10_E,2,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5117,185,,ok,,2026-06-20T19:26:02+00:00
z-ai/glm-5,S10,F,S10_F,2,3,2,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5049,185,,ok,,2026-06-20T19:26:06+00:00
z-ai/glm-5,S01,A,S01_A,3,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5096,185,,ok,,2026-06-20T19:26:09+00:00
z-ai/glm-5,S01,B,S01_B,3,2,3,2,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5100,185,,ok,,2026-06-20T19:26:13+00:00
z-ai/glm-5,S01,C,S01_C,3,3,3,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5479,185,,ok,,2026-06-20T19:26:17+00:00
z-ai/glm-5,S01,D,S01_D,3,2,2,2,2,3,1,2,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5342,185,,ok,,2026-06-20T19:26:22+00:00
z-ai/glm-5,S01,E,S01_E,3,3,3,3,2,3,3,1,2,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,4726,185,,ok,,2026-06-20T19:26:26+00:00
z-ai/glm-5,S01,F,S01_F,3,2,3,3,1,3,3,1,2,1,3,2,3,1,deepseek-v4-flash,medium,0.01,stop,4855,185,,ok,,2026-06-20T19:26:29+00:00
z-ai/glm-5,S02,A,S02_A,3,3,3,3,2,3,3,3,2,1,3,2,3,1,deepseek-v4-flash,medium,0.01,stop,4949,185,,ok,,2026-06-20T19:26:34+00:00
z-ai/glm-5,S02,B,S02_B,3,3,3,3,2,3,3,2,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5033,185,,ok,,2026-06-20T19:26:37+00:00
z-ai/glm-5,S02,C,S02_C,3,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4964,185,,ok,,2026-06-20T19:26:41+00:00
z-ai/glm-5,S02,D,S02_D,3,2,3,3,1,3,3,2,3,1,1,3,1,1,deepseek-v4-flash,medium,0.01,stop,5326,185,,ok,,2026-06-20T19:26:45+00:00
z-ai/glm-5,S02,E,S02_E,3,3,3,3,2,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5079,185,,ok,,2026-06-20T19:26:49+00:00
z-ai/glm-5,S02,F,S02_F,3,3,3,3,1,3,3,2,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,5279,185,,ok,,2026-06-20T19:26:53+00:00
z-ai/glm-5,S03,A,S03_A,3,3,2,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5282,185,,ok,,2026-06-20T19:26:57+00:00
z-ai/glm-5,S03,B,S03_B,3,2,2,3,3,3,3,1,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5017,185,,ok,,2026-06-20T19:27:01+00:00
z-ai/glm-5,S03,C,S03_C,3,3,2,3,3,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5268,185,,ok,,2026-06-20T19:27:05+00:00
z-ai/glm-5,S03,D,S03_D,3,1,1,3,2,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5350,185,,ok,,2026-06-20T19:27:09+00:00
z-ai/glm-5,S03,E,S03_E,3,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5076,185,,ok,,2026-06-20T19:27:13+00:00
z-ai/glm-5,S03,F,S03_F,3,3,2,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5230,185,,ok,,2026-06-20T19:27:16+00:00
z-ai/glm-5,S04,A,S04_A,3,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5110,185,,ok,,2026-06-20T19:27:20+00:00
z-ai/glm-5,S04,B,S04_B,3,1,2,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4994,185,,ok,,2026-06-20T19:27:24+00:00
z-ai/glm-5,S04,C,S04_C,3,3,2,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5157,185,,ok,,2026-06-20T19:27:28+00:00
