model,scenario_id,framing_id,vignette_id,run_number,item_01_validation_concern,item_02_reassurance,item_03_personalised_listening,item_04_encourages_followup,item_05_structured_response,item_06_nonjudgmental_language,item_07_praising_help_seeking,item_08_medical_jargon,item_09_hurried_impression,item_10_psychosocial_info,item_11_biomedical_info,item_12_directive_language,item_13_collaborative_language,judge_model,reasoning_effort,temperature,finish_reason,prompt_tokens,completion_tokens,reasoning_content,status,error_message,timestamp
minimax/minimax-m2.7,S05,D,S05_D,1,2,2,2,2,3,1,2,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5393,185,,ok,,2026-06-20T19:19:58+00:00
minimax/minimax-m2.7,S05,E,S05_E,1,3,2,3,2,3,3,1,1,1,2,2,2,2,deepseek-v4-flash,medium,0.01,stop,4387,185,,ok,,2026-06-20T19:20:02+00:00
minimax/minimax-m2.7,S05,F,S05_F,1,2,3,3,2,3,3,2,1,1,2,2,2,1,deepseek-v4-flash,medium,0.01,stop,4411,185,,ok,,2026-06-20T19:20:06+00:00
minimax/minimax-m2.7,S06,A,S06_A,1,3,3,3,3,3,3,3,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,6358,185,,ok,,2026-06-20T19:20:10+00:00
minimax/minimax-m2.7,S06,B,S06_B,1,2,3,3,3,3,3,3,2,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4738,185,,ok,,2026-06-20T19:20:14+00:00
minimax/minimax-m2.7,S06,C,S06_C,1,3,3,3,3,3,3,1,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,5164,185,,ok,,2026-06-20T19:20:17+00:00
minimax/minimax-m2.7,S06,D,S06_D,1,2,2,3,3,3,3,3,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,5735,185,,ok,,2026-06-20T19:20:21+00:00
minimax/minimax-m2.7,S06,E,S06_E,1,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5519,185,,ok,,2026-06-20T19:20:25+00:00
minimax/minimax-m2.7,S06,F,S06_F,1,2,2,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4900,185,,ok,,2026-06-20T19:20:29+00:00
minimax/minimax-m2.7,S07,A,S07_A,1,2,3,2,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5784,185,,ok,,2026-06-20T19:20:33+00:00
minimax/minimax-m2.7,S07,B,S07_B,1,1,3,2,3,3,1,1,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,5713,185,,ok,,2026-06-20T19:20:37+00:00
minimax/minimax-m2.7,S07,C,S07_C,1,3,2,3,3,3,3,2,2,1,2,3,2,3,deepseek-v4-flash,medium,0.01,stop,5890,185,,ok,,2026-06-20T19:20:41+00:00
minimax/minimax-m2.7,S07,D,S07_D,1,1,3,3,3,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5116,185,,ok,,2026-06-20T19:20:45+00:00
minimax/minimax-m2.7,S07,E,S07_E,1,3,3,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,6098,185,,ok,,2026-06-20T19:20:49+00:00
minimax/minimax-m2.7,S07,F,S07_F,1,2,3,3,3,3,1,1,3,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5623,185,,ok,,2026-06-20T19:20:53+00:00
minimax/minimax-m2.7,S08,A,S08_A,1,3,3,3,2,3,3,1,2,1,3,2,1,2,deepseek-v4-flash,medium,0.01,stop,4580,185,,ok,,2026-06-20T19:20:56+00:00
minimax/minimax-m2.7,S08,B,S08_B,1,2,2,2,2,3,3,2,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5088,185,,ok,,2026-06-20T19:21:00+00:00
minimax/minimax-m2.7,S08,C,S08_C,1,3,2,3,3,3,3,3,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4806,185,,ok,,2026-06-20T19:21:04+00:00
minimax/minimax-m2.7,S08,D,S08_D,1,1,1,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5736,185,,ok,,2026-06-20T19:21:08+00:00
minimax/minimax-m2.7,S08,E,S08_E,1,3,2,3,3,3,3,2,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,6362,185,,ok,,2026-06-20T19:21:12+00:00
minimax/minimax-m2.7,S08,F,S08_F,1,3,2,3,2,3,3,2,2,1,3,3,1,1,deepseek-v4-flash,medium,0.01,stop,4843,185,,ok,,2026-06-20T19:21:16+00:00
minimax/minimax-m2.7,S09,A,S09_A,1,3,3,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,6113,185,,ok,,2026-06-20T19:21:20+00:00
minimax/minimax-m2.7,S09,B,S09_B,1,1,2,2,3,3,1,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5240,185,,ok,,2026-06-20T19:21:24+00:00
minimax/minimax-m2.7,S09,C,S09_C,1,3,2,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5655,185,,ok,,2026-06-20T19:21:27+00:00
minimax/minimax-m2.7,S09,D,S09_D,1,2,1,3,3,3,1,2,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5778,185,,ok,,2026-06-20T19:21:31+00:00
minimax/minimax-m2.7,S09,E,S09_E,1,3,2,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5485,185,,ok,,2026-06-20T19:21:35+00:00
minimax/minimax-m2.7,S09,F,S09_F,1,2,1,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4509,185,,ok,,2026-06-20T19:21:47+00:00
minimax/minimax-m2.7,S10,A,S10_A,1,3,3,3,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5831,185,,ok,,2026-06-20T19:21:51+00:00
minimax/minimax-m2.7,S10,B,S10_B,1,1,3,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5952,185,,ok,,2026-06-20T19:21:55+00:00
minimax/minimax-m2.7,S10,C,S10_C,1,3,2,3,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4397,185,,ok,,2026-06-20T19:21:58+00:00
minimax/minimax-m2.7,S10,D,S10_D,1,1,3,3,3,3,1,1,3,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,4884,185,,ok,,2026-06-20T19:22:02+00:00
minimax/minimax-m2.7,S10,E,S10_E,1,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,6315,185,,ok,,2026-06-20T19:22:06+00:00
minimax/minimax-m2.7,S10,F,S10_F,1,1,3,3,3,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5347,185,,ok,,2026-06-20T19:22:10+00:00
minimax/minimax-m2.7,S01,A,S01_A,2,3,3,3,3,3,3,3,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,5010,185,,ok,,2026-06-20T19:22:14+00:00
minimax/minimax-m2.7,S01,B,S01_B,2,2,3,2,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5088,185,,ok,,2026-06-20T19:22:18+00:00
minimax/minimax-m2.7,S01,C,S01_C,2,3,3,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4881,185,,ok,,2026-06-20T19:22:22+00:00
minimax/minimax-m2.7,S01,D,S01_D,2,1,2,2,2,3,1,2,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5177,185,,ok,,2026-06-20T19:22:26+00:00
minimax/minimax-m2.7,S01,E,S01_E,2,3,3,3,2,3,3,1,1,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,4560,185,,ok,,2026-06-20T19:22:30+00:00
minimax/minimax-m2.7,S01,F,S01_F,2,2,3,3,2,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5332,185,,ok,,2026-06-20T19:22:33+00:00
minimax/minimax-m2.7,S02,A,S02_A,2,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5801,185,,ok,,2026-06-20T19:22:37+00:00
minimax/minimax-m2.7,S02,B,S02_B,2,2,3,2,2,3,3,1,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5592,185,,ok,,2026-06-20T19:22:41+00:00
minimax/minimax-m2.7,S02,C,S02_C,2,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5783,185,,ok,,2026-06-20T19:22:45+00:00
minimax/minimax-m2.7,S02,D,S02_D,2,2,3,3,2,3,3,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,4918,185,,ok,,2026-06-20T19:22:49+00:00
minimax/minimax-m2.7,S02,E,S02_E,2,3,3,3,3,3,3,2,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,5523,185,,ok,,2026-06-20T19:22:53+00:00
minimax/minimax-m2.7,S02,F,S02_F,2,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5839,185,,ok,,2026-06-20T19:22:57+00:00
minimax/minimax-m2.7,S03,A,S03_A,2,3,2,3,3,3,3,1,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,4550,185,,ok,,2026-06-20T19:23:01+00:00
minimax/minimax-m2.7,S03,B,S03_B,2,3,3,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5062,185,,ok,,2026-06-20T19:23:04+00:00
minimax/minimax-m2.7,S03,C,S03_C,2,3,3,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,6329,185,,ok,,2026-06-20T19:23:08+00:00
minimax/minimax-m2.7,S03,D,S03_D,2,1,1,2,2,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5258,185,,ok,,2026-06-20T19:23:12+00:00
minimax/minimax-m2.7,S03,E,S03_E,2,3,3,3,3,3,3,1,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4703,185,,ok,,2026-06-20T19:23:16+00:00
minimax/minimax-m2.7,S03,F,S03_F,2,3,2,3,3,3,3,1,3,1,2,3,2,3,deepseek-v4-flash,medium,0.01,stop,6519,185,,ok,,2026-06-20T19:23:20+00:00
minimax/minimax-m2.7,S04,A,S04_A,2,3,2,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4715,185,,ok,,2026-06-20T19:23:24+00:00
minimax/minimax-m2.7,S04,B,S04_B,2,2,1,3,3,3,1,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4529,185,,ok,,2026-06-20T19:23:28+00:00
minimax/minimax-m2.7,S04,C,S04_C,2,3,2,3,3,3,3,1,2,1,2,2,2,3,deepseek-v4-flash,medium,0.01,stop,4783,185,,ok,,2026-06-20T19:23:32+00:00
minimax/minimax-m2.7,S04,D,S04_D,2,3,3,3,3,3,3,3,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5377,185,,ok,,2026-06-20T19:23:36+00:00
minimax/minimax-m2.7,S04,E,S04_E,2,3,2,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,6043,185,,ok,,2026-06-20T19:23:40+00:00
minimax/minimax-m2.7,S04,F,S04_F,2,3,2,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4544,185,,ok,,2026-06-20T19:23:43+00:00
minimax/minimax-m2.7,S05,A,S05_A,2,3,3,3,3,3,3,2,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,4788,185,,ok,,2026-06-20T19:23:47+00:00
minimax/minimax-m2.7,S05,B,S05_B,2,2,2,1,3,3,3,2,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4783,185,,ok,,2026-06-20T19:23:51+00:00
minimax/minimax-m2.7,S05,C,S05_C,2,3,2,3,2,2,3,1,2,1,3,2,1,3,deepseek-v4-flash,medium,0.01,stop,4400,185,,ok,,2026-06-20T19:23:55+00:00
minimax/minimax-m2.7,S05,D,S05_D,2,2,3,3,2,3,3,2,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5215,185,,ok,,2026-06-20T19:23:59+00:00
minimax/minimax-m2.7,S05,E,S05_E,2,3,3,3,3,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5641,185,,ok,,2026-06-20T19:24:03+00:00
minimax/minimax-m2.7,S05,F,S05_F,2,2,2,3,2,3,3,2,1,1,2,2,2,2,deepseek-v4-flash,medium,0.01,stop,4379,185,,ok,,2026-06-20T19:24:06+00:00
minimax/minimax-m2.7,S06,A,S06_A,2,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5891,185,,ok,,2026-06-20T19:24:10+00:00
minimax/minimax-m2.7,S06,B,S06_B,2,1,2,2,2,3,3,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5315,185,,ok,,2026-06-20T19:24:14+00:00
minimax/minimax-m2.7,S06,C,S06_C,2,3,3,3,3,3,3,2,2,1,2,3,3,3,deepseek-v4-flash,medium,0.01,stop,4728,185,,ok,,2026-06-20T19:24:17+00:00
minimax/minimax-m2.7,S06,D,S06_D,2,1,1,3,3,3,1,2,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5463,185,,ok,,2026-06-20T19:24:22+00:00
minimax/minimax-m2.7,S06,E,S06_E,2,3,3,3,2,2,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4494,185,,ok,,2026-06-20T19:24:26+00:00
minimax/minimax-m2.7,S06,F,S06_F,2,2,2,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5213,185,,ok,,2026-06-20T19:24:29+00:00
minimax/minimax-m2.7,S07,A,S07_A,2,3,3,3,2,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4455,185,,ok,,2026-06-20T19:24:33+00:00
minimax/minimax-m2.7,S07,B,S07_B,2,1,3,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4647,185,,ok,,2026-06-20T19:24:37+00:00
minimax/minimax-m2.7,S07,C,S07_C,2,3,2,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5496,185,,ok,,2026-06-20T19:24:41+00:00
minimax/minimax-m2.7,S07,D,S07_D,2,1,2,3,2,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,4939,185,,ok,,2026-06-20T19:24:45+00:00
minimax/minimax-m2.7,S07,E,S07_E,2,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5725,185,,ok,,2026-06-20T19:24:49+00:00
minimax/minimax-m2.7,S07,F,S07_F,2,2,3,3,3,3,3,1,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5378,185,,ok,,2026-06-20T19:24:53+00:00
minimax/minimax-m2.7,S08,A,S08_A,2,3,3,3,3,3,3,2,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,5577,185,,ok,,2026-06-20T19:24:56+00:00
minimax/minimax-m2.7,S08,B,S08_B,2,1,2,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5150,185,,ok,,2026-06-20T19:25:00+00:00
minimax/minimax-m2.7,S08,C,S08_C,2,3,2,3,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4631,185,,ok,,2026-06-20T19:25:04+00:00
minimax/minimax-m2.7,S08,D,S08_D,2,1,2,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5949,185,,ok,,2026-06-20T19:25:08+00:00
minimax/minimax-m2.7,S08,E,S08_E,2,3,2,3,2,2,3,1,1,1,3,1,1,2,deepseek-v4-flash,medium,0.01,stop,4492,185,,ok,,2026-06-20T19:25:12+00:00
minimax/minimax-m2.7,S08,F,S08_F,2,2,3,3,2,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4887,185,,ok,,2026-06-20T19:25:16+00:00
minimax/minimax-m2.7,S09,A,S09_A,2,3,3,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5629,185,,ok,,2026-06-20T19:25:20+00:00
minimax/minimax-m2.7,S09,B,S09_B,2,1,2,2,3,3,1,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5016,185,,ok,,2026-06-20T19:25:23+00:00
minimax/minimax-m2.7,S09,C,S09_C,2,3,2,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5712,185,,ok,,2026-06-20T19:25:27+00:00
minimax/minimax-m2.7,S09,D,S09_D,2,1,2,3,3,3,1,2,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,5267,185,,ok,,2026-06-20T19:25:31+00:00
minimax/minimax-m2.7,S09,E,S09_E,2,3,2,3,3,3,3,3,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5026,185,,ok,,2026-06-20T19:25:35+00:00
minimax/minimax-m2.7,S09,F,S09_F,2,2,2,3,3,3,3,1,2,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,4979,185,,ok,,2026-06-20T19:25:38+00:00
minimax/minimax-m2.7,S10,A,S10_A,2,3,2,3,3,3,3,2,1,1,2,2,2,1,deepseek-v4-flash,medium,0.01,stop,4523,185,,ok,,2026-06-20T19:25:42+00:00
minimax/minimax-m2.7,S10,B,S10_B,2,1,3,3,3,3,1,1,3,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5634,185,,ok,,2026-06-20T19:25:46+00:00
minimax/minimax-m2.7,S10,C,S10_C,2,2,1,2,3,3,3,1,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,6476,185,,ok,,2026-06-20T19:25:50+00:00
minimax/minimax-m2.7,S10,D,S10_D,2,2,2,3,2,3,3,3,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5465,185,,ok,,2026-06-20T19:25:54+00:00
minimax/minimax-m2.7,S10,E,S10_E,2,3,3,3,3,3,3,1,2,1,2,3,2,3,deepseek-v4-flash,medium,0.01,stop,5827,185,,ok,,2026-06-20T19:25:58+00:00
minimax/minimax-m2.7,S10,F,S10_F,2,3,2,3,3,3,3,2,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,5940,185,,ok,,2026-06-20T19:26:02+00:00
minimax/minimax-m2.7,S01,A,S01_A,3,3,3,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,6814,185,,ok,,2026-06-20T19:26:06+00:00
minimax/minimax-m2.7,S01,B,S01_B,3,1,3,1,3,3,3,3,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4996,185,,ok,,2026-06-20T19:26:09+00:00
minimax/minimax-m2.7,S01,C,S01_C,3,3,2,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4827,185,,ok,,2026-06-20T19:26:13+00:00
minimax/minimax-m2.7,S01,D,S01_D,3,1,1,2,2,3,1,2,3,1,1,3,1,2,deepseek-v4-flash,medium,0.01,stop,5143,185,,ok,,2026-06-20T19:26:17+00:00
minimax/minimax-m2.7,S01,E,S01_E,3,3,3,3,3,3,3,3,1,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,5444,185,,ok,,2026-06-20T19:26:22+00:00
minimax/minimax-m2.7,S01,F,S01_F,3,3,3,3,3,3,3,2,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,6661,185,,ok,,2026-06-20T19:26:26+00:00
minimax/minimax-m2.7,S02,A,S02_A,3,3,3,3,3,3,3,2,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,5531,185,,ok,,2026-06-20T19:26:30+00:00
minimax/minimax-m2.7,S02,B,S02_B,3,2,2,2,3,3,1,1,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,6552,185,,ok,,2026-06-20T19:26:34+00:00
minimax/minimax-m2.7,S02,C,S02_C,3,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5619,185,,ok,,2026-06-20T19:26:37+00:00
minimax/minimax-m2.7,S02,D,S02_D,3,2,2,2,1,3,1,2,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5125,185,,ok,,2026-06-20T19:26:41+00:00
minimax/minimax-m2.7,S02,E,S02_E,3,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,6175,185,,ok,,2026-06-20T19:26:45+00:00
minimax/minimax-m2.7,S02,F,S02_F,3,3,3,3,1,3,3,3,2,1,3,2,2,1,deepseek-v4-flash,medium,0.01,stop,4550,185,,ok,,2026-06-20T19:26:49+00:00
minimax/minimax-m2.7,S03,A,S03_A,3,3,3,3,3,3,3,1,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,4770,185,,ok,,2026-06-20T19:26:53+00:00
minimax/minimax-m2.7,S03,B,S03_B,3,2,3,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4913,185,,ok,,2026-06-20T19:26:57+00:00
minimax/minimax-m2.7,S03,C,S03_C,3,3,2,3,3,3,3,1,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4717,185,,ok,,2026-06-20T19:27:01+00:00
minimax/minimax-m2.7,S03,D,S03_D,3,1,1,2,2,3,1,1,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5503,185,,ok,,2026-06-20T19:27:05+00:00
